yearID,lgID,divID,teamID,franchID,name,Rank,G,W,L,R,RA,WSWin,LgWin
2010,NL,C,SLN,STL,St. Louis Cardinals,2,162,86,76,736,641,N,N
2010,AL,E,TBA,TBD,Tampa Bay Rays,1,162,96,66,802,649,N,N
2010,AL,W,TEX,TEX,Texas Rangers,1,162,90,72,787,687,N,Y
2010,AL,E,TOR,TOR,Toronto Blue Jays,4,162,85,77,755,728,N,N
2010,NL,E,WAS,WSN,Washington Nationals,5,162,69,93,655,742,N,N
2011,NL,W,ARI,ARI,Arizona Diamondbacks,1,162,94,68,731,662,N,N
2011,NL,E,ATL,ATL,Atlanta Braves,2,162,89,73,641,605,N,N
2011,AL,E,BAL,BAL,Baltimore Orioles,5,162,69,93,708,860,N,N
2011,AL,E,BOS,BOS,Boston Red Sox,3,162,90,72,875,737,N,N
2011,AL,C,CHA,CHW,Chicago White Sox,3,162,79,83,654,706,N,N
2011,NL,C,CHN,CHC,Chicago Cubs,5,162,71,91,654,756,N,N
2011,NL,C,CIN,CIN,Cincinnati Reds,3,162,79,83,735,720,N,N
2011,AL,C,CLE,CLE,Cleveland Indians,2,162,80,82,704,760,N,N
2011,NL,W,COL,COL,Colorado Rockies,4,162,73,89,735,774,N,N
2011,AL,C,DET,DET,Detroit Tigers,1,162,95,67,787,711,N,N
2011,NL,E,FLO,FLA,Florida Marlins,5,162,72,90,625,702,N,N
2011,NL,C,HOU,HOU,Houston Astros,6,162,56,106,615,796,N,N
2011,AL,C,KCA,KCR,Kansas City Royals,4,162,71,91,730,762,N,N
2011,AL,W,LAA,ANA,Los Angeles Angels of Anaheim,2,162,86,76,667,633,N,N
2011,NL,W,LAN,LAD,Los Angeles Dodgers,3,161,82,79,644,612,N,N
2011,NL,C,MIL,MIL,Milwaukee Brewers,1,162,96,66,721,638,N,N
2011,AL,C,MIN,MIN,Minnesota Twins,5,162,63,99,619,804,N,N
2011,AL,E,NYA,NYY,New York Yankees,1,162,97,65,867,657,N,N
2011,NL,E,NYN,NYM,New York Mets,4,162,77,85,718,742,N,N
2011,AL,W,OAK,OAK,Oakland Athletics,3,162,74,88,645,679,N,N
2011,NL,E,PHI,PHI,Philadelphia Phillies,1,162,102,60,713,529,N,N
2011,NL,C,PIT,PIT,Pittsburgh Pirates,4,162,72,90,610,712,N,N
2011,NL,W,SDN,SDP,San Diego Padres,5,162,71,91,593,611,N,N
2011,AL,W,SEA,SEA,Seattle Mariners,4,162,67,95,556,675,N,N
2011,NL,W,SFN,SFG,San Francisco Giants,2,162,86,76,570,578,N,N
2011,NL,C,SLN,STL,St. Louis Cardinals,2,162,90,72,762,692,Y,Y
2011,AL,E,TBA,TBD,Tampa Bay Rays,2,162,91,71,707,614,N,N
2011,AL,W,TEX,TEX,Texas Rangers,1,162,96,66,855,677,N,Y
2011,AL,E,TOR,TOR,Toronto Blue Jays,4,162,81,81,743,761,N,N
2011,NL,E,WAS,WSN,Washington Nationals,3,161,80,81,624,643,N,N
2012,NL,W,ARI,ARI,Arizona Diamondbacks,3,162,81,81,734,688,N,N
2012,NL,E,ATL,ATL,Atlanta Braves,2,162,94,68,700,600,N,N
2012,AL,E,BAL,BAL,Baltimore Orioles,2,162,93,69,712,705,N,N
2012,AL,E,BOS,BOS,Boston Red Sox,5,162,69,93,734,806,N,N
2012,AL,C,CHA,CHW,Chicago White Sox,2,162,85,77,748,676,N,N
2012,NL,C,CHN,CHC,Chicago Cubs,5,162,61,101,613,759,N,N
2012,NL,C,CIN,CIN,Cincinnati Reds,1,162,97,65,669,588,N,N
2012,AL,C,CLE,CLE,Cleveland Indians,4,162,68,94,667,845,N,N
2012,NL,W,COL,COL,Colorado Rockies,5,162,64,98,758,890,N,N
2012,AL,C,DET,DET,Detroit Tigers,1,162,88,74,726,670,N,Y
2012,NL,C,HOU,HOU,Houston Astros,6,162,55,107,583,794,N,N
2012,AL,C,KCA,KCR,Kansas City Royals,3,162,72,90,676,746,N,N
2012,AL,W,LAA,ANA,Los Angeles Angels of Anaheim,3,162,89,73,767,699,N,N
2012,NL,W,LAN,LAD,Los Angeles Dodgers,2,162,86,76,637,597,N,N
2012,NL,E,MIA,FLA,Miami Marlins,5,162,69,93,609,724,N,N
2012,NL,C,MIL,MIL,Milwaukee Brewers,3,162,83,79,776,733,N,N
2012,AL,C,MIN,MIN,Minnesota Twins,5,162,66,96,701,832,N,N
2012,AL,E,NYA,NYY,New York Yankees,1,162,95,67,804,668,N,N
2012,NL,E,NYN,NYM,New York Mets,4,162,74,88,650,709,N,N
2012,AL,W,OAK,OAK,Oakland Athletics,1,162,94,68,713,614,N,N
2012,NL,E,PHI,PHI,Philadelphia Phillies,3,162,81,81,684,680,N,N
2012,NL,C,PIT,PIT,Pittsburgh Pirates,4,162,79,83,651,674,N,N
2012,NL,W,SDN,SDP,San Diego Padres,4,162,76,86,651,710,N,N
2012,AL,W,SEA,SEA,Seattle Mariners,4,162,75,87,619,651,N,N
2012,NL,W,SFN,SFG,San Francisco Giants,1,162,94,68,718,649,Y,Y
2012,NL,C,SLN,STL,St. Louis Cardinals,2,162,88,74,765,648,N,N
2012,AL,E,TBA,TBD,Tampa Bay Rays,3,162,90,72,697,577,N,N
2012,AL,W,TEX,TEX,Texas Rangers,2,162,93,69,808,707,N,N
2012,AL,E,TOR,TOR,Toronto Blue Jays,4,162,73,89,716,784,N,N
2012,NL,E,WAS,WSN,Washington Nationals,1,162,98,64,731,594,N,N
2013,NL,W,ARI,ARI,Arizona Diamondbacks,2,162,81,81,685,695,N,N
2013,NL,E,ATL,ATL,Atlanta Braves,1,162,96,66,688,548,N,N
2013,AL,E,BAL,BAL,Baltimore Orioles,3,162,85,77,745,709,N,N
2013,AL,E,BOS,BOS,Boston Red Sox,1,162,97,65,853,656,Y,Y
2013,AL,C,CHA,CHW,Chicago White Sox,5,162,63,99,598,723,N,N
2013,NL,C,CHN,CHC,Chicago Cubs,5,162,66,96,602,689,N,N
2013,NL,C,CIN,CIN,Cincinnati Reds,3,162,90,72,698,589,N,N
2013,AL,C,CLE,CLE,Cleveland Indians,2,162,92,70,745,662,N,N
2013,NL,W,COL,COL,Colorado Rockies,5,162,74,88,706,760,N,N
2013,AL,C,DET,DET,Detroit Tigers,1,162,93,69,796,624,N,N
2013,AL,W,HOU,HOU,Houston Astros,5,162,51,111,610,848,N,N
2013,AL,C,KCA,KCR,Kansas City Royals,3,162,86,76,648,601,N,N
2013,AL,W,LAA,ANA,Los Angeles Angels of Anaheim,3,162,78,84,733,737,N,N
2013,NL,W,LAN,LAD,Los Angeles Dodgers,1,162,92,70,649,582,N,N
2013,NL,E,MIA,FLA,Miami Marlins,5,162,62,100,513,646,N,N
2013,NL,C,MIL,MIL,Milwaukee Brewers,4,162,74,88,640,687,N,N
2013,AL,C,MIN,MIN,Minnesota Twins,4,162,66,96,614,788,N,N
2013,AL,E,NYA,NYY,New York Yankees,4,162,85,77,650,671,N,N
2013,NL,E,NYN,NYM,New York Mets,4,162,74,88,619,684,N,N
2013,AL,W,OAK,OAK,Oakland Athletics,1,162,96,66,767,625,N,N
2013,NL,E,PHI,PHI,Philadelphia Phillies,4,162,73,89,610,749,N,N
2013,NL,C,PIT,PIT,Pittsburgh Pirates,2,162,94,68,634,577,N,N
2013,NL,W,SDN,SDP,San Diego Padres,3,162,76,86,618,700,N,N
2013,AL,W,SEA,SEA,Seattle Mariners,4,162,71,91,624,754,N,N
2013,NL,W,SFN,SFG,San Francisco Giants,4,162,76,86,629,691,N,N
2013,NL,C,SLN,STL,St. Louis Cardinals,1,162,97,65,783,596,N,Y
2013,AL,E,TBA,TBD,Tampa Bay Rays,2,163,92,71,700,646,N,N
2013,AL,W,TEX,TEX,Texas Rangers,2,163,91,72,730,636,N,N
2013,AL,E,TOR,TOR,Toronto Blue Jays,5,162,74,88,712,756,N,N
2013,NL,E,WAS,WSN,Washington Nationals,2,162,86,76,656,626,N,N
2014,NL,W,ARI,ARI,Arizona Diamondbacks,5,162,64,98,615,742,N,N
2014,NL,E,ATL,ATL,Atlanta Braves,2,162,79,83,573,597,N,N
2014,AL,E,BAL,BAL,Baltimore Orioles,1,162,96,66,705,593,N,N
2014,AL,E,BOS,BOS,Boston Red Sox,5,162,71,91,634,715,N,N
2014,AL,C,CHA,CHW,Chicago White Sox,4,162,73,89,660,758,N,N
2014,NL,C,CHN,CHC,Chicago Cubs,5,162,73,89,614,707,N,N
2014,NL,C,CIN,CIN,Cincinnati Reds,4,162,76,86,595,612,N,N
2014,AL,C,CLE,CLE,Cleveland Indians,3,162,85,77,669,653,N,N
2014,NL,W,COL,COL,Colorado Rockies,4,162,66,96,755,818,N,N
2014,AL,C,DET,DET,Detroit Tigers,1,162,90,72,757,705,N,N
2014,AL,W,HOU,HOU,Houston Astros,4,162,70,92,629,723,N,N
2014,AL,C,KCA,KCR,Kansas City Royals,2,162,89,73,651,624,N,Y
2014,AL,W,LAA,ANA,Los Angeles Angels of Anaheim,1,162,98,64,773,630,N,N
2014,NL,W,LAN,LAD,Los Angeles Dodgers,1,162,94,68,718,617,N,N
2014,NL,E,MIA,FLA,Miami Marlins,4,162,77,85,645,674,N,N
2014,NL,C,MIL,MIL,Milwaukee Brewers,3,162,82,80,650,657,N,N
2014,AL,C,MIN,MIN,Minnesota Twins,5,162,70,92,715,777,N,N
2014,AL,E,NYA,NYY,New York Yankees,2,162,84,78,633,664,N,N
2014,NL,E,NYN,NYM,New York Mets,3,162,79,83,629,618,N,N
2014,AL,W,OAK,OAK,Oakland Athletics,2,162,88,74,729,572,N,N
2014,NL,E,PHI,PHI,Philadelphia Phillies,5,162,73,89,619,687,N,N
2014,NL,C,PIT,PIT,Pittsburgh Pirates,2,162,88,74,682,631,N,N
2014,NL,W,SDN,SDP,San Diego Padres,3,162,77,85,535,577,N,N
2014,AL,W,SEA,SEA,Seattle Mariners,3,162,87,75,634,554,N,N
2014,NL,W,SFN,SFG,San Francisco Giants,2,162,88,74,665,614,Y,Y
2014,NL,C,SLN,STL,St. Louis Cardinals,1,162,90,72,619,603,N,N
2014,AL,E,TBA,TBD,Tampa Bay Rays,4,162,77,85,612,625,N,N
2014,AL,W,TEX,TEX,Texas Rangers,5,162,67,95,637,773,N,N
2014,AL,E,TOR,TOR,Toronto Blue Jays,3,162,83,79,723,686,N,N
2014,NL,E,WAS,WSN,Washington Nationals,1,162,96,66,686,555,N,N
2015,NL,W,ARI,ARI,Arizona Diamondbacks,3,162,79,83,720,713,N,N
2015,NL,E,ATL,ATL,Atlanta Braves,4,162,67,95,573,760,N,N
2015,AL,E,BAL,BAL,Baltimore Orioles,3,162,81,81,713,693,N,N
2015,AL,E,BOS,BOS,Boston Red Sox,5,162,78,84,748,753,N,N
2015,AL,C,CHA,CHW,Chicago White Sox,4,162,76,86,622,701,N,N
2015,NL,C,CHN,CHC,Chicago Cubs,3,162,97,65,689,608,N,N
2015,NL,C,CIN,CIN,Cincinnati Reds,5,162,64,98,640,754,N,N
2015,AL,C,CLE,CLE,Cleveland Indians,3,161,81,80,669,640,N,N
2015,NL,W,COL,COL,Colorado Rockies,5,162,68,94,737,844,N,N
2015,AL,C,DET,DET,Detroit Tigers,5,161,74,87,689,803,N,N
2015,AL,W,HOU,HOU,Houston Astros,2,162,86,76,729,618,N,N
2015,AL,C,KCA,KCR,Kansas City Royals,1,162,95,67,724,641,Y,Y
2015,AL,W,LAA,ANA,Los Angeles Angels of Anaheim,3,162,85,77,661,675,N,N
2015,NL,W,LAN,LAD,Los Angeles Dodgers,1,162,92,70,667,595,N,N
2015,NL,E,MIA,FLA,Miami Marlins,3,162,71,91,613,678,N,N
2015,NL,C,MIL,MIL,Milwaukee Brewers,4,162,68,94,655,737,N,N
2015,AL,C,MIN,MIN,Minnesota Twins,2,162,83,79,696,700,N,N
2015,AL,E,NYA,NYY,New York Yankees,2,162,87,75,764,698,N,N
2015,NL,E,NYN,NYM,New York Mets,1,162,90,72,683,613,N,Y
2015,AL,W,OAK,OAK,Oakland Athletics,5,162,68,94,694,729,N,N
2015,NL,E,PHI,PHI,Philadelphia Phillies,5,162,63,99,626,809,N,N
2015,NL,C,PIT,PIT,Pittsburgh Pirates,2,162,98,64,697,596,N,N
2015,NL,W,SDN,SDP,San Diego Padres,4,162,74,88,650,731,N,N
2015,AL,W,SEA,SEA,Seattle Mariners,4,162,76,86,656,726,N,N
2015,NL,W,SFN,SFG,San Francisco Giants,2,162,84,78,696,627,N,N
2015,NL,C,SLN,STL,St. Louis Cardinals,1,162,100,62,647,525,N,N
2015,AL,E,TBA,TBD,Tampa Bay Rays,4,162,80,82,644,642,N,N
2015,AL,W,TEX,TEX,Texas Rangers,1,162,88,74,751,733,N,N
2015,AL,E,TOR,TOR,Toronto Blue Jays,1,162,93,69,891,670,N,N
2015,NL,E,WAS,WSN,Washington Nationals,2,162,83,79,703,635,N,N
2016,NL,W,ARI,ARI,Arizona Diamondbacks,4,162,69,93,752,890,N,N
2016,NL,E,ATL,ATL,Atlanta Braves,5,161,68,93,649,779,N,N
2016,AL,E,BAL,BAL,Baltimore Orioles,2,162,89,73,744,715,N,N
2016,AL,E,BOS,BOS,Boston Red Sox,1,162,93,69,878,694,N,N
2016,AL,C,CHA,CHW,Chicago White Sox,4,162,78,84,686,715,N,N
2016,NL,C,CHN,CHC,Chicago Cubs,1,162,103,58,808,556,Y,Y
2016,NL,C,CIN,CIN,Cincinnati Reds,5,162,68,94,716,854,N,N
2016,AL,C,CLE,CLE,Cleveland Indians,1,161,94,67,777,676,N,Y
2016,NL,W,COL,COL,Colorado Rockies,3,162,75,87,845,860,N,N
2016,AL,C,DET,DET,Detroit Tigers,2,161,86,75,750,721,N,N
2016,AL,W,HOU,HOU,Houston Astros,3,162,84,78,724,701,N,N
2016,AL,C,KCA,KCR,Kansas City Royals,3,162,81,81,675,712,N,N
2016,AL,W,LAA,ANA,Los Angeles Angels of Anaheim,4,162,74,88,717,727,N,N
2016,NL,W,LAN,LAD,Los Angeles Dodgers,1,162,91,71,725,638,N,N
2016,NL,E,MIA,FLA,Miami Marlins,3,161,79,82,655,682,N,N
2016,NL,C,MIL,MIL,Milwaukee Brewers,4,162,73,89,671,733,N,N
2016,AL,C,MIN,MIN,Minnesota Twins,5,162,59,103,722,889,N,N
2016,AL,E,NYA,NYY,New York Yankees,4,162,84,78,680,702,N,N
2016,NL,E,NYN,NYM,New York Mets,2,162,87,75,671,617,N,N
2016,AL,W,OAK,OAK,Oakland Athletics,5,162,69,93,653,761,N,N
2016,NL,E,PHI,PHI,Philadelphia Phillies,4,162,71,91,610,796,N,N
2016,NL,C,PIT,PIT,Pittsburgh Pirates,3,162,78,83,729,758,N,N
2016,NL,W,SDN,SDP,San Diego Padres,5,162,68,94,686,770,N,N
2016,AL,W,SEA,SEA,Seattle Mariners,2,162,86,76,768,707,N,N
2016,NL,W,SFN,SFG,San Francisco Giants,2,162,87,75,715,631,N,N
2016,NL,C,SLN,STL,St. Louis Cardinals,2,162,86,76,779,712,N,N
2016,AL,E,TBA,TBD,Tampa Bay Rays,5,162,68,94,672,713,N,N
2016,AL,W,TEX,TEX,Texas Rangers,1,162,95,67,765,757,N,N
2016,AL,E,TOR,TOR,Toronto Blue Jays,2,162,89,73,759,666,N,N
2016,NL,E,WAS,WSN,Washington Nationals,1,162,95,67,763,612,N,N
2017,NL,W,ARI,ARI,Arizona Diamondbacks,2,162,93,69,812,659,N,N
2017,NL,E,ATL,ATL,Atlanta Braves,3,162,72,90,732,821,N,N
2017,AL,E,BAL,BAL,Baltimore Orioles,5,162,75,87,743,841,N,N
2017,AL,E,BOS,BOS,Boston Red Sox,1,162,93,69,785,668,N,N
2017,AL,C,CHA,CHW,Chicago White Sox,4,162,67,95,706,820,N,N
2017,NL,C,CHN,CHC,Chicago Cubs,1,162,92,70,822,695,N,N
2017,NL,C,CIN,CIN,Cincinnati Reds,5,162,68,94,753,869,N,N
2017,AL,C,CLE,CLE,Cleveland Indians,1,162,102,60,818,564,N,N
2017,NL,W,COL,COL,Colorado Rockies,3,162,87,75,824,757,N,N
2017,AL,C,DET,DET,Detroit Tigers,5,162,64,98,735,894,N,N
2017,AL,W,HOU,HOU,Houston Astros,1,162,101,61,896,700,Y,Y
2017,AL,C,KCA,KCR,Kansas City Royals,3,162,80,82,702,791,N,N
2017,AL,W,LAA,ANA,Los Angeles Angels of Anaheim,2,162,80,82,710,709,N,N
2017,NL,W,LAN,LAD,Los Angeles Dodgers,1,162,104,58,770,580,N,Y
2017,NL,E,MIA,FLA,Miami Marlins,2,162,77,85,778,822,N,N
2017,NL,C,MIL,MIL,Milwaukee Brewers,2,162,86,76,732,697,N,N
2017,AL,C,MIN,MIN,Minnesota Twins,2,162,85,77,815,788,N,N
2017,AL,E,NYA,NYY,New York Yankees,2,162,91,71,858,660,N,N
2017,NL,E,NYN,NYM,New York Mets,4,162,70,92,735,863,N,N
2017,AL,W,OAK,OAK,Oakland Athletics,5,162,75,87,739,826,N,N
2017,NL,E,PHI,PHI,Philadelphia Phillies,5,162,66,96,690,782,N,N
2017,NL,C,PIT,PIT,Pittsburgh Pirates,4,162,75,87,668,731,N,N
2017,NL,W,SDN,SDP,San Diego Padres,4,162,71,91,604,816,N,N
2017,AL,W,SEA,SEA,Seattle Mariners,3,162,78,84,750,772,N,N
2017,NL,W,SFN,SFG,San Francisco Giants,5,162,64,98,639,776,N,N
2017,NL,C,SLN,STL,St. Louis Cardinals,3,162,83,79,761,705,N,N
2017,AL,E,TBA,TBD,Tampa Bay Rays,3,162,80,82,694,704,N,N
2017,AL,W,TEX,TEX,Texas Rangers,4,162,78,84,799,816,N,N
2017,AL,E,TOR,TOR,Toronto Blue Jays,4,162,76,86,693,784,N,N
2017,NL,E,WAS,WSN,Washington Nationals,1,162,97,65,819,672,N,N
2018,NL,W,ARI,ARI,Arizona Diamondbacks,3,162,82,80,693,644,N,N
2018,NL,E,ATL,ATL,Atlanta Braves,1,162,90,72,759,657,N,N
2018,AL,E,BAL,BAL,Baltimore Orioles,5,162,47,115,622,892,N,N
2018,AL,E,BOS,BOS,Boston Red Sox,1,162,108,54,876,647,Y,Y
2018,AL,C,CHA,CHW,Chicago White Sox,4,162,62,100,656,848,N,N
2018,NL,C,CHN,CHC,Chicago Cubs,2,163,95,68,761,645,N,N
2018,NL,C,CIN,CIN,Cincinnati Reds,5,162,67,95,696,819,N,N
2018,AL,C,CLE,CLE,Cleveland Indians,1,162,91,71,818,648,N,N
2018,NL,W,COL,COL,Colorado Rockies,2,163,91,72,780,745,N,N
2018,AL,C,DET,DET,Detroit Tigers,3,162,64,98,630,796,N,N
2018,AL,W,HOU,HOU,Houston Astros,1,162,103,59,797,534,N,N
2018,AL,C,KCA,KCR,Kansas City Royals,5,162,58,104,638,833,N,N
2018,AL,W,LAA,ANA,Los Angeles Angels of Anaheim,4,162,80,82,721,722,N,N
2018,NL,W,LAN,LAD,Los Angeles Dodgers,1,163,92,71,804,610,N,Y
2018,NL,E,MIA,FLA,Miami Marlins,5,161,63,98,589,809,N,N
2018,NL,C,MIL,MIL,Milwaukee Brewers,1,163,96,67,754,659,N,N
2018,AL,C,MIN,MIN,Minnesota Twins,2,162,78,84,738,775,N,N
2018,AL,E,NYA,NYY,New York Yankees,2,162,100,62,851,669,N,N
2018,NL,E,NYN,NYM,New York Mets,4,162,77,85,676,707,N,N
2018,AL,W,OAK,OAK,Oakland Athletics,2,162,97,65,813,674,N,N
2018,NL,E,PHI,PHI,Philadelphia Phillies,3,162,80,82,677,728,N,N
2018,NL,C,PIT,PIT,Pittsburgh Pirates,4,161,82,79,692,693,N,N
2018,NL,W,SDN,SDP,San Diego Padres,5,162,66,96,617,767,N,N
2018,AL,W,SEA,SEA,Seattle Mariners,3,162,89,73,677,711,N,N
2018,NL,W,SFN,SFG,San Francisco Giants,4,162,73,89,603,699,N,N
2018,NL,C,SLN,STL,St. Louis Cardinals,3,162,88,74,759,691,N,N
2018,AL,E,TBA,TBD,Tampa Bay Rays,3,162,90,72,716,646,N,N
2018,AL,W,TEX,TEX,Texas Rangers,5,162,67,95,737,848,N,N
2018,AL,E,TOR,TOR,Toronto Blue Jays,4,162,73,89,709,832,N,N
2018,NL,E,WAS,WSN,Washington Nationals,2,162,82,80,771,682,N,N
2019,NL,W,ARI,ARI,Arizona Diamondbacks,2,162,85,77,813,743,N,N
2019,NL,E,ATL,ATL,Atlanta Braves,1,162,97,65,855,743,N,N
2019,AL,E,BAL,BAL,Baltimore Orioles,5,162,54,108,729,981,N,N
2019,AL,E,BOS,BOS,Boston Red Sox,3,162,84,78,901,828,N,N
2019,AL,C,CHA,CHW,Chicago White Sox,3,161,72,89,708,832,N,N
2019,NL,C,CHN,CHC,Chicago Cubs,3,162,84,78,814,717,N,N
2019,NL,C,CIN,CIN,Cincinnati Reds,4,162,75,87,701,711,N,N
2019,AL,C,CLE,CLE,Cleveland Indians,2,162,93,69,769,657,N,N
2019,NL,W,COL,COL,Colorado Rockies,4,162,71,91,835,958,N,N
2019,AL,C,DET,DET,Detroit Tigers,5,161,47,114,582,915,N,N
2019,AL,W,HOU,HOU,Houston Astros,1,162,107,55,920,640,N,Y
2019,AL,C,KCA,KCR,Kansas City Royals,4,162,59,103,691,869,N,N
2019,AL,W,LAA,ANA,Los Angeles Angels of Anaheim,4,162,72,90,769,868,N,N
2019,NL,W,LAN,LAD,Los Angeles Dodgers,1,162,106,56,886,613,N,N
2019,NL,E,MIA,FLA,Miami Marlins,5,162,57,105,615,808,N,N
2019,NL,C,MIL,MIL,Milwaukee Brewers,2,162,89,73,769,766,N,N
2019,AL,C,MIN,MIN,Minnesota Twins,1,162,101,61,939,754,N,N
2019,AL,E,NYA,NYY,New York Yankees,1,162,103,59,943,739,N,N
2019,NL,E,NYN,NYM,New York Mets,3,162,86,76,791,737,N,N
2019,AL,W,OAK,OAK,Oakland Athletics,2,162,97,65,845,680,N,N
2019,NL,E,PHI,PHI,Philadelphia Phillies,4,162,81,81,774,794,N,N
2019,NL,C,PIT,PIT,Pittsburgh Pirates,5,162,69,93,758,911,N,N
2019,NL,W,SDN,SDP,San Diego Padres,5,162,70,92,682,789,N,N
2019,AL,W,SEA,SEA,Seattle Mariners,5,162,68,94,758,893,N,N
2019,NL,W,SFN,SFG,San Francisco Giants,3,162,77,85,678,773,N,N
2019,NL,C,SLN,STL,St. Louis Cardinals,1,162,91,71,764,662,N,N
2019,AL,E,TBA,TBD,Tampa Bay Rays,2,162,96,66,769,656,N,N
2019,AL,W,TEX,TEX,Texas Rangers,3,162,78,84,810,878,N,N
2019,AL,E,TOR,TOR,Toronto Blue Jays,4,162,67,95,726,828,N,N
2019,NL,E,WAS,WSN,Washington Nationals,2,162,93,69,873,724,Y,Y
2020,NL,W,ARI,ARI,Arizona Diamondbacks,5,60,25,35,269,295,N,N
2020,NL,E,ATL,ATL,Atlanta Braves,1,60,35,25,348,288,N,N
2020,AL,E,BAL,BAL,Baltimore Orioles,4,60,25,35,274,294,N,N
2020,AL,E,BOS,BOS,Boston Red Sox,5,60,24,36,292,351,N,N
2020,AL,C,CHA,CHW,Chicago White Sox,2,60,35,25,306,246,N,N
2020,NL,C,CHN,CHC,Chicago Cubs,1,60,34,26,265,240,N,N
2020,NL,C,CIN,CIN,Cincinnati Reds,2,60,31,29,243,243,N,N
2020,AL,C,CLE,CLE,Cleveland Indians,2,60,35,25,248,209,N,N
2020,NL,W,COL,COL,Colorado Rockies,4,60,26,34,275,353,N,N
2020,AL,C,DET,DET,Detroit Tigers,5,58,23,35,249,318,N,N
2020,AL,W,HOU,HOU,Houston Astros,2,60,29,31,279,275,N,N
2020,AL,C,KCA,KCR,Kansas City Royals,4,60,26,34,248,272,N,N
2020,AL,W,LAA,ANA,Los Angeles Angels of Anaheim,4,60,26,34,294,321,N,N
2020,NL,W,LAN,LAD,Los Angeles Dodgers,1,60,43,17,349,213,Y,Y
2020,NL,E,MIA,FLA,Miami Marlins,2,60,31,29,263,304,N,N
2020,NL,C,MIL,MIL,Milwaukee Brewers,4,60,29,31,247,264,N,N
2020,AL,C,MIN,MIN,Minnesota Twins,1,60,36,24,269,215,N,N
2020,AL,E,NYA,NYY,New York Yankees,2,60,33,27,315,270,N,N
2020,NL,E,NYN,NYM,New York Mets,4,60,26,34,286,308,N,N
2020,AL,W,OAK,OAK,Oakland Athletics,1,60,36,24,274,232,N,N
2020,NL,E,PHI,PHI,Philadelphia Phillies,3,60,28,32,306,311,N,N
2020,NL,C,PIT,PIT,Pittsburgh Pirates,5,60,19,41,219,298,N,N
2020,NL,W,SDN,SDP,San Diego Padres,2,60,37,23,325,241,N,N
2020,AL,W,SEA,SEA,Seattle Mariners,3,60,27,33,254,303,N,N
2020,NL,W,SFN,SFG,San Francisco Giants,3,60,29,31,299,297,N,N
2020,NL,C,SLN,STL,St. Louis Cardinals,3,58,30,28,240,229,N,N
2020,AL,E,TBA,TBD,Tampa Bay Rays,1,60,40,20,289,229,N,Y
2020,AL,W,TEX,TEX,Texas Rangers,5,60,22,38,224,312,N,N
2020,AL,E,TOR,TOR,Toronto Blue Jays,3,60,32,28,302,312,N,N
2020,NL,E,WAS,WSN,Washington Nationals,4,60,26,34,293,301,N,N
2021,NL,W,ARI,ARI,Arizona Diamondbacks,5,162,52,110,679,893,N,N
2021,NL,E,ATL,ATL,Atlanta Braves,1,161,88,73,790,656,Y,Y
2021,AL,E,BAL,BAL,Baltimore Orioles,5,162,52,110,659,956,N,N
2021,AL,E,BOS,BOS,Boston Red Sox,2,162,92,70,829,749,N,N
2021,AL,C,CHA,CHW,Chicago White Sox,1,162,93,69,796,636,N,N
2021,NL,C,CHN,CHC,Chicago Cubs,4,162,71,91,705,839,N,N
2021,NL,C,CIN,CIN,Cincinnati Reds,3,162,83,79,786,760,N,N
2021,AL,C,CLE,CLE,Cleveland Indians,2,162,80,82,717,727,N,N
2021,NL,W,COL,COL,Colorado Rockies,4,161,74,87,739,796,N,N
2021,AL,C,DET,DET,Detroit Tigers,3,162,77,85,697,756,N,N
2021,AL,W,HOU,HOU,Houston Astros,1,162,95,67,863,658,N,Y
2021,AL,C,KCA,KCR,Kansas City Royals,4,162,74,88,686,788,N,N
2021,AL,W,LAA,ANA,Los Angeles Angels of Anaheim,4,162,77,85,723,804,N,N
2021,NL,W,LAN,LAD,Los Angeles Dodgers,2,162,106,56,830,561,N,N
2021,NL,E,MIA,FLA,Miami Marlins,4,162,67,95,623,701,N,N
2021,NL,C,MIL,MIL,Milwaukee Brewers,1,162,95,67,738,623,N,N
2021,AL,C,MIN,MIN,Minnesota Twins,5,162,73,89,729,834,N,N
2021,AL,E,NYA,NYY,New York Yankees,2,162,92,70,711,669,N,N
2021,NL,E,NYN,NYM,New York Mets,3,162,77,85,636,668,N,N
2021,AL,W,OAK,OAK,Oakland Athletics,3,162,86,76,743,687,N,N
2021,NL,E,PHI,PHI,Philadelphia Phillies,2,162,82,80,734,745,N,N
2021,NL,C,PIT,PIT,Pittsburgh Pirates,5,162,61,101,609,833,N,N
2021,NL,W,SDN,SDP,San Diego Padres,3,162,79,83,729,708,N,N
2021,AL,W,SEA,SEA,Seattle Mariners,2,162,90,72,697,748,N,N
2021,NL,W,SFN,SFG,San Francisco Giants,1,162,107,55,804,594,N,N
2021,NL,C,SLN,STL,St. Louis Cardinals,2,162,90,72,706,672,N,N
2021,AL,E,TBA,TBD,Tampa Bay Rays,1,162,100,62,857,651,N,N
2021,AL,W,TEX,TEX,Texas Rangers,5,162,60,102,625,815,N,N
2021,AL,E,TOR,TOR,Toronto Blue Jays,4,162,91,71,846,663,N,N
2021,NL,E,WAS,WSN,Washington Nationals,5,162,65,97,724,820,N,N
2022,NL,W,ARI,ARI,Arizona Diamondbacks,4,162,74,88,702,740,N,N
